fire_size;fire_size_class;fire_cause;state;discovery_year;discovery_month;distance_wstation_m;vegetation_type;Temp_pre_30;Temp_pre_15;Temp_pre_7;Temp_contained;Wind_pre_30;Wind_pre_15;Wind_pre_7;Wind_contained;Hum_pre_30;Hum_pre_15;Hum_pre_7;Hum_contained;Prec_pre_30;Prec_pre_15;Prec_pre_7;Prec_contained;remoteness
1.5;B;Lightning;SC;2005;Feb;1702440021;16;1015767196;1099577778;9980092593;1677827443;3.61E+16;3.99E+16;3187037037;3.33E+16;6296868251;5882550336;6758215962;6316098081;199.2;72.6;39;238.4;0.128136778
2;B;Children;SC;2004;Feb;1733028815;16;1138060606;1244529262;1444897959;1464994026;3996606061;3739694656;4023979592;3.42E+16;6940540541;6549681529;7003947368;7104227642;10.2;7.9;0.3;29;0.107284104
36.66;C;Children;GA;2004;Feb;2.73E+16;12;1353225458;1463972912;1689665072;1615842105;3309277238;3139051919;3.31E+16;2.80E+16;6084142395;5111286682;5394736842;5773894737;86.8;7.2;7.2;61.4;0.151032973
4;B;Debris Burning;OK;2004;Feb;2.70E+16;15;9503759398;9.98E+15;1156175299;13147923;4173894638;3.84E+16;39982;4.41E+16;5525305738;5296132075;56852;588485309;155.8;63.8;0;54;0.247661608
40;C;Arson;OK;2004;Feb;4009282208;16;1186879271;1293824228;1551666667;1569034792;3898747153;3.60E+16;416827957;4379461279;6473913043;6048292683;6067039106;6595343137;45.8;4.6;0;49;0.255854898
5;B;Missing/Undefined;KY;2004;Feb;2.94E+16;0;734127844;5291722595;6.01E+15;1.16E+16;2742578548;2.85E+16;3063291139;2546381579;6117091837;6156641604;6.77E+15;5411144131;67.2;24.2;22.2;96.8;0.147135903
100;D;Missing/Undefined;KY;2004;Feb;918606473;0;734127844;5291722595;6.01E+15;1.16E+16;2742578548;2.85E+16;3063291139;2546381579;6117091837;6156641604;6.77E+15;5411144131;67.2;24.2;22.2;96.8;0.138847471
4;B;Debris Burning;TX;2004;Feb;7482195221;12;1617971888;1.76E+16;1966203704;1784548422;2456526104;2176572668;2.70E+16;2907072905;7785243902;7330845771;7570408163;7809408602;68.5;21.3;8.4;66.6;0.25234069
1;B;Missing/Undefined;KY;2004;Feb;7105675457;0;9141219769;8515756303;9.85E+15;1388271605;3490325973;3409033613;3620987654;3621436588;6528385699;6193246187;6811061947;6051872872;124.2;20;17.4;40.2;0.190134123
75;C;Miscellaneous;TX;2004;Feb;6.31E+16;12;1375370787;1480537383;1745025381;1697089202;3.63E+16;3.20E+16;3602538071;368028169;6512318841;5759287532;6205820106;6539779682;116.8;18.4;1.1;33.3;0.246840131
20;C;Debris Burning;AR;2004;Feb;6363639339;16;1375370787;1480537383;1745025381;1697089202;3.63E+16;3.20E+16;3602538071;368028169;6512318841;5759287532;6205820106;6539779682;116.8;18.4;1.1;33.3;0.238601453
1;B;Miscellaneous;FL;2004;Feb;3579940477;12;1354723061;1371595092;1477582418;1511574973;2052467271;1.48E+16;1406959707;1841423948;7215275995;6216986301;6554748603;6468785311;73.3;11;11;30.9;0.174410048
4;B;Arson;MS;2004;Feb;8692151658;12;1364961089;1419714286;1642441315;1476943057;3163875365;2794273128;3.41E+16;2.49E+16;7179017857;6068457944;6117766497;6699731903;174;0.6;0;77.4;0.202275968
95;C;Debris Burning;MS;2004;Feb;5289380409;12;1364961089;1419714286;1642441315;1476943057;3163875365;2794273128;3.41E+16;2.49E+16;7179017857;6068457944;6117766497;6699731903;174;0.6;0;77.4;0.201306645
4.5;B;Miscellaneous;SD;2003;Feb;6400490488;4;-2235264484;3.06E+16;8457330416;769197397;4.83E+15;4826870079;5.02E+16;5.64E+16;7202985075;7188418933;7232723112;5940676118;9.7;9.7;9.7;9;0.270366419
15;C;Debris Burning;TX;2003;Feb;5834264498;16;10623903;1582776413;1566578947;1767233251;3.14E+16;3.35E+16;3278421053;4054794521;7590106007;6972208437;7141935484;6218476904;142.3;58.6;43.6;24.7;0.249280872
7;B;Miscellaneous;AR;2003;Feb;3850147449;0;5.41E+16;1025745527;1217067834;1280847059;3287852823;3677932406;3578118162;461007533;6911844758;6279522863;6577899344;5545527307;65;42;35.1;40;0.239353344
3;B;Debris Burning;MO;2002;Feb;6656770103;0;4117482517;6713888889;5648809524;1395681818;4074965035;3.90E+16;3.61E+16;3410568182;6520958084;7038125;7247972973;685872818;156.3;142.5;85.8;173.1;0.228968496
1;B;Children;FL;2002;Feb;1758950871;12;2156039851;2354691689;2430952381;24.42;4143960149;3625737265;3883928571;4572533333;7486938776;7.45E+15;7.12E+15;7296806967;42.1;12.9;0;28.2;0.125864053
1146;F;Arson;VA;2002;Feb;1385288821;0;7294720169;948526971;8426582278;888164557;3372756072;3250829876;3.17E+16;3629746835;5905889423;641631016;7336627907;4487401575;155.6;110.4;86;20.8;0.114851476
2;B;Children;FL;2002;Feb;2.19E+16;12;2059395973;2306666667;243984375;2448198971;5081208054;3843157895;326953125;4264665523;7264906303;7403985507;7234645669;6794117647;58.1;0.6;0;46.6;0.127876158
25;C;Arson;MS;2001;Feb;3408414625;16;971663067;1043370044;9154761905;1618474399;4.07E+15;3.98E+16;4616267943;4213038906;6394002181;5936080178;5996650718;6574307036;203.8;75.2;10.6;209.6;0.204171963
4;B;Arson;TN;2001;Feb;6.55E+16;16;971663067;1043370044;9154761905;1618474399;4.07E+15;3.98E+16;4616267943;4213038906;6394002181;5936080178;5996650718;6574307036;203.8;75.2;10.6;209.6;0.19954533
45;C;Debris Burning;MS;2001;Feb;5.57E+16;16;971663067;1043370044;9154761905;1618474399;4.07E+15;3.98E+16;4616267943;4213038906;6394002181;5936080178;5996650718;6574307036;203.8;75.2;10.6;209.6;0.203392948
16;C;Debris Burning;AR;2001;Feb;2918588141;16;86232493;9215686275;7.95E+15;1576056338;1601963534;1.61E+16;1.91E+16;2039014085;67595;6218241042;5962893082;6485618729;57.7;2.3;0.3;15.2;0.242387284
1.1;B;Children;SC;2001;Feb;4959889952;16;1230763359;11.7;1088647541;1568652561;3360096618;36544;4.02E+16;3.06E+16;6526032541;6343627451;6570466321;6147336562;234.8;120.8;62.8;70.3;0.126775836
2;B;Equipment Use;FL;2000;Feb;3971292984;12;1732286432;1787203791;1845145631;1898888889;466184573;5070542636;5305494505;4763282337;739476662;7561229947;8029213483;7405923836;96.3;94;94;58.8;0.166607001
15;C;Arson;KY;2000;Feb;3050719713;0;1040321839;9245850622;8429184549;1211564129;2.82E+16;2.94E+16;2725116279;3105749718;5666428571;6050437318;6809150327;63.2;52.7;41.8;18.3;93.7;0.142555002
10;C;Debris Burning;AL;2000;Feb;4157529688;12;1472299873;1433656174;1437142857;1620672478;271849866;2.84;3159405941;2647877984;6474011299;6651912568;6860962567;7251724138;157.2;126.2;83.8;202.6;0.188046753
3.4;B;Debris Burning;GA;1999;Feb;1184026713;16;7766381766;8726744186;1323566879;1565049929;4063913043;4141566265;3.67E+16;3613552068;5307188498;5066784452;5114666667;5878095238;24.4;8.2;4.4;13.3;0.149605456
105;D;Arson;AL;1999;Feb;6292923835;16;977727784;1016788991;1222857143;1676954023;3401687289;3.36E+16;2396551724;2861494253;6251873536;6135322196;6096808511;6879301746;128.6;70.3;24.2;73.2;0.171852798
18;C;Arson;AL;1999;Feb;161685676;16;977727784;1016788991;1222857143;1676954023;3401687289;3.36E+16;2396551724;2861494253;6251873536;6135322196;6096808511;6879301746;128.6;70.3;24.2;73.2;0.167834092
1;B;Debris Burning;NC;1999;Feb;4335238074;16;8001356852;9114666667;1305464481;1650196078;4048982361;3802133333;4043715847;4148496732;5202265861;5143421053;5397368421;5904454023;58.3;45.6;21.9;63.1;0.104407473
15;C;Debris Burning;NC;1999;Feb;589141632;16;9678438228;1096868009;1386443299;1703590334;4406759907;4473154362;4081443299;4.21E+16;6251111111;6419369369;6382474227;669580908;48.4;37.2;16.2;60;0.103499762
7.7;B;Debris Burning;GA;1999;Feb;9.00E+15;12;1098463445;1161076555;1426573034;1728977149;3702850062;3789473684;3.00E+16;2853645267;5959012016;6057754011;6113793103;6625623269;30.9;19.8;0;16;0.153839778
3.5;B;Arson;GA;1999;Feb;39162515;12;1261772853;1404663212;1674683544;1975255624;3.87E+16;3737823834;3193670886;3.89E+16;4953658537;5218823529;4305405405;5536926606;27.1;19.5;2.5;6.2;0.132894768
12;C;Arson;AL;1998;Feb;1971494139;12;130929078;1241411043;1452191235;191084463;4124113475;4287525562;4492828685;4462982273;7180484848;7206650246;8157070707;7.70E+15;306.1;213.8;18;36.2;0.193555112
1;B;Debris Burning;SC;1998;Feb;3252106748;16;1082459677;1015741127;1069606987;1738168103;3356350806;3.64E+16;3.77E+16;3343211207;6744204852;6587078652;7.48E+15;6996066746;144.5;105.9;44.4;132.6;0.128430332
2;B;Debris Burning;AR;1997;Feb;3.56E+16;16;1331358382;1494603175;15.4;1636247723;3903468208;3578095238;3657419355;4138615665;6932764505;6493189964;6301459854;5280114723;257.3;64;16;74.5;0.231803659
2;B;Arson;KY;1997;Feb;2005435136;0;897714808;8592813142;7.63E+15;1013233945;3232815356;3072689938;2.39E+16;3047591743;6690815155;5945219638;6302424242;5416606061;278.3;45.8;28.8;75.2;0.14563847
20354;G;Missing/Undefined;TX;1996;Feb;887563627;16;9590707351;965734072;9575595238;136814147;5420891365;5391086351;5014285714;586858345;3737743733;3634818942;3930357143;4487657784;7;7;7;14.3;0.301373288
26294;G;Missing/Undefined;TX;1996;Feb;8832254367;16;9590707351;965734072;9575595238;136814147;5420891365;5391086351;5014285714;586858345;3737743733;3634818942;3930357143;4487657784;7;7;7;14.3;0.380955753
20354;G;Missing/Undefined;TX;1996;Feb;887563627;16;9590707351;965734072;9575595238;136814147;5420891365;5391086351;5014285714;586858345;3737743733;3634818942;3930357143;4487657784;7;7;7;14.3;0.374030194
3;B;Campfire;AL;1996;Feb;6.61E+15;16;1064948148;8354925373;1124575163;1390675477;3441666667;3859701493;4335947712;3.36E+16;6372222222;6173700306;6503448276;6648571429;264.3;42;41;100.1;0.171411698
2;B;Debris Burning;AL;1996;Feb;3.06E+16;16;1085513889;8468055556;1102440476;1397027778;4181527778;4401944444;4.85E+15;4055972222;6078603269;604241573;6352439024;6405750799;203.1;26.8;26.8;111.3;0.180285048
3;B;Miscellaneous;AL;1996;Feb;8236264415;12;1242679956;982983683;1247934272;1450535906;4124473976;3.81E+16;3.92E+16;3757984995;6971116505;659675;6854166667;7274031008;68;20;20;155.6;0.18900837
98;C;Debris Burning;AL;1995;Feb;26335856;16;1282746186;1420416667;1727559524;1798055556;3642718447;3.47E+16;281547619;3.42E+16;6557001414;6212068966;6772670807;5890681502;817;461;461;0;0.179655406
8;B;Debris Burning;AL;1995;Feb;2170478415;16;1282746186;1420416667;1727559524;1798055556;3642718447;3.47E+16;281547619;3.42E+16;6557001414;6212068966;6772670807;5890681502;817;461;461;0;0.177557662
13;C;Debris Burning;NC;1994;Feb;3241926727;15;1105104022;124066482;1269053254;1718587258;4.15E+16;4198060942;4171005917;389833795;6024963504;5641193182;4798159509;6441836735;121.8;27.5;7;93.3;0.095305282
1.4;B;Miscellaneous;NY;2014;Feb;4023552408;15;1058411215;3.2;3682914573;7002279793;3856608187;408456057;3919095477;4712149533;6050859951;588175;5537988827;7114486486;43.5;28.2;16.2;189.8;0.051140592
9077;G;Debris Burning;OK;2014;Feb;3895184942;0;3518421053;7942298851;8603;3619402985;3.79E+16;3.78E+16;4205050505;3827067669;6386794718;6167164179;6.08E+16;6077443609;32.5;25.1;21;0;0.377967287
3;B;Debris Burning;VA;2013;Feb;4.40E+16;0;5137730359;6983166333;5736653386;1121876248;269380531;2.97E+16;3032;2723170732;6060639361;5748440748;6269620253;6052620545;77.3;34.9;12.5;101.4;0.106083216
1;B;Equipment Use;TX;2013;Feb;1397590204;12;1640447344;1871910112;2107171315;1939897579;3176747437;3238202247;3.32E+16;3323195156;5307917059;5795175024;5919755601;6289471221;1.6;0.3;0;25.4;0.290720121
1;B;Arson;TX;2011;Feb;3.22E+16;12;1754615385;1788792079;1954605809;2138179724;2940959041;2994653465;2951037344;3268087558;7249023638;7118712274;7264583333;6560277136;2.4;1.8;1.8;4.1;0.249287555
3;B;Equipment Use;NE;2010;Feb;4645660996;9;-0.253928571;2366841187;1686877828;9823;4240625;5513612565;5074660633;4866125;8156358646;8236775362;7233031674;6054192741;37;31.8;1;29.3;0.284226829
5.5;B;Debris Burning;TX;2010;Feb;2.09E+16;16;9714504171;1184342593;1026746032;1660607044;3056116775;3.27E+16;3.28E+16;342502317;6998023529;6986342376;7221230159;6694134078;31.3;21.1;7.9;27.6;0.252358256
1;B;Debris Burning;TX;2009;Feb;8576660743;12;1444445521;1523763337;1563354298;1585594272;3.51E+16;2869835112;1781341719;3617613365;6050169492;6971677983;6399580713;6189546539;85.3;85.3;0;0;0.260808755
4;B;Missing/Undefined;MS;2009;Feb;8039344201;12;1490396135;1753101161;166154386;1737760766;261352657;189668325;1.32E+16;3.16E+16;7219529652;7712431444;7859607843;7466366366;93.5;80.3;75.5;346.2;0.194719264
1;B;Debris Burning;TX;2009;Feb;3.57E+16;12;153858209;1654962406;1573599182;1773926065;2673041045;2188345865;0.861349693;2856668226;7365341441;8056067733;7768237705;7.21E+15;76.3;75;8.7;79.8;0.243299493
7;B;Missing/Undefined;MS;2009;Feb;6.61E+15;12;1199469214;1379710145;1343933054;1622246696;3.58E+16;3.08E+16;1422594142;3975770925;6971539313;7396808511;7284070796;6807819383;81.9;48.8;0.6;126.2;0.207392777
1;B;Debris Burning;TX;2009;Feb;4.44E+16;16;1254391041;1382246241;1416666667;1435885635;3091553896;2748590226;1911451943;3227813953;6381597384;7118796992;6901022495;6262354584;44.5;44.2;2.3;68.8;0.249776235
3;B;Miscellaneous;TX;2009;Feb;2.33E+16;12;1449369665;1367362978;1534255319;1886847761;3.92E+16;3948500517;2012765957;4120119403;7248484848;8010673443;6977625571;6349688889;45;42.7;0.8;62.2;0.286645363
30;C;Missing/Undefined;MS;2009;Feb;1.58E+16;12;1503715799;1769984917;1689937107;1808075025;2058870256;147918552;1214779874;3.04E+16;7828341232;8376623377;8368896321;7759255533;120.4;118.6;117.4;23.5;0.195354698
2;B;Miscellaneous;TN;2008;Feb;4504542863;15;5.25E+16;6773701843;9472972973;1078261278;337926045;3.14E+16;3802702703;296137218;7588656476;7530872483;7826689189;7361005693;155.1;81.5;53.4;145.6;0.161316331
2;B;Miscellaneous;CT;2008;Feb;1.37E+16;15;0.47182426;24609375;3148796499;6392764858;3357238414;3.87E+16;4616849015;3.25E+16;6685941381;6441938776;6501123596;5441706667;122.8;60.8;34.1;31.5;0.052975718
5;B;Missing/Undefined;MS;2008;Feb;1887718019;12;1593744589;1609332478;1873431373;1975920537;3.94E+16;4577535302;5422794118;3743144936;822900641;8120717781;7995604396;8106241787;154.3;41.5;18.9;110;0.198250497
40;C;Missing/Undefined;MS;2008;Feb;3156451905;16;1180144928;130587234;1657136752;1629117647;4004761905;4404255319;515042735;3828431373;7299244876;7051859956;7014782609;7050330396;99.4;41.2;28.2;120.3;0.204897924
62;C;Missing/Undefined;MS;2008;Feb;2147306049;16;1180144928;130587234;1657136752;1629117647;4004761905;4404255319;515042735;3828431373;7299244876;7051859956;7014782609;7050330396;99.4;41.2;28.2;120.3;0.206754468
40;C;Debris Burning;SC;2008;Feb;4196660186;16;1204961832;1378385417;1565730337;1446632124;3592366412;3295572917;3.83E+16;3317098446;6200413223;6109340659;634127907;6379469274;100.1;32.5;19.3;15;0.128454992
135;D;Equipment Use;TX;2008;Feb;1403092376;15;7.78E+15;931943734;9371282051;73625;4.75E+15;4331457801;5334358974;3.77E+16;4859675406;4418414322;5188205128;5158928571;0.8;0.3;0.3;0.8;0.314012868
0.88;B;Arson;GA;2007;Feb;1.60E+16;12;1499269184;15424821;1526984127;1733560091;2649939099;2.09E+16;2.92E+16;255260771;6402948403;6568509615;6241269841;6201830664;11.4;5.3;5.3;4.1;0.140193408
1;B;Debris Burning;SC;2007;Feb;1.60E+16;16;1269534884;1429974811;137959799;1581360544;2905;2377078086;2393969849;2740929705;5327251462;5156675063;5594472362;5758163265;142.5;12.2;12.2;33.5;0.142781133
9071;G;Debris Burning;OK;2007;Feb;2.95E+16;16;1.39E+16;158886836;1657920792;1920689655;2.36E+16;1831639723;2.08E+16;1.68E+16;6537184116;7151300236;6821212121;7365517241;17.3;11.2;0;0;0.454486233
5;B;Arson;MS;2006;Feb;4868478853;12;1475899113;1652394366;1358181818;1812323612;3248575432;3.69E+16;2.85E+16;278027307;6505234754;6672975815;6575963719;65936;107.4;53.3;36.8;1.1;0.205717555
4;B;Debris Burning;LA;2005;Feb;7379091937;12;1316997743;1379646226;124589372;1695160221;3330586907;3.88E+16;3.61E+16;3574696133;6636497175;5826179245;65647343;6922757848;48.2;5.4;3.1;132.9;0.235207002
20;C;Debris Burning;SC;2004;Feb;389686207;16;1.09E+16;1224484536;1451322751;1373466834;3469867947;3215463918;2951322751;2981977472;6278068966;5485217391;6348366013;5731510417;25.5;8.2;6.7;50.5;0.138771837
6;B;Arson;OK;2004;Feb;379217526;15;948637218;1024811321;1188223553;1272672065;4119858824;3950378072;4061923848;4.44E+15;5.57E+16;5337429112;5947895792;5761690283;155.8;63.8;0.3;47.9;0.247668662
0.54;B;Debris Burning;GA;2004;Feb;1523978734;16;1091855204;1216129032;1436057692;1331475029;3460249151;3683830846;3507211538;348757259;6065914787;5249350649;5981151832;5530310559;32;12.6;10;63.6;0.151244739
4.01;B;Debris Burning;GA;2004;Feb;2193112274;12;1396908517;151295302;1807264151;1600733753;352597266;3.32E+16;3325;3.04E+16;6880588877;6128904429;6439303483;6315227273;0.6;0.6;0.6;203.4;0.129792704
2;B;Debris Burning;NC;2003;Feb;1400304383;15;1041654846;1186288416;1333658537;1441472393;3002364066;3030732861;3.02E+16;346392638;6793627451;6797129187;76.5;5968292683;131.6;40.7;2.1;129.6;0.10723679
1;B;Missing/Undefined;KY;2003;Feb;5.33E+16;0;7349150142;1106472222;1582142857;1362385576;2197297297;2268888889;2177380952;2591678225;695796875;6137254902;6742261905;5876363636;56.5;11.7;7.1;121.9;0.142619221
5;B;Arson;MO;2002;Feb;2.50E+16;0;4081964117;7.76E+16;6990636704;1203726462;5401888574;5365028355;4.72E+16;4.53E+16;6898019802;7274291498;794125;6.92E+15;136.8;69.4;61.8;168.1;0.237101832
10;C;Arson;AR;2001;Feb;6658951709;16;1100467775;1193412888;1053064516;1667391304;3617770768;356937799;423655914;3482207207;6997978437;6115176152;5829479769;6924694377;116.1;82.8;24.4;150.9;0.243633734
2;B;Debris Burning;NC;2001;Feb;6530501018;15;7916164994;751901566;7.01E+15;1279169811;2.92E+16;3.14E+16;3515652174;2869211196;60096823;5670381232;6646583851;5991632373;98.8;70.7;56.9;70.9;0.128126032
4;B;Debris Burning;TX;2001;Feb;2436143355;12;1208634772;1241207349;1.09E+16;1752109464;3.48E+16;3503466667;4330813953;3.57E+16;7137815126;6344985673;5706432749;7432608696;184.5;61;22.6;76.3;0.249862621
5;B;Arson;KY;2000;Feb;2479878899;0;9968187579;1029140049;1006282723;123645202;2.62E+16;2.90E+16;3111052632;3041845765;6478947368;6743005181;6939548023;6698758621;61.8;44.8;30.8;84.4;0.149124828
2;B;Arson;AL;1999;Feb;2899734773;16;968277027;9943863636;1133269231;1656735632;3.40E+16;3509318182;2759615385;287137931;6301173709;6248463357;6537305699;6805236908;122.2;63.9;19.1;79.6;0.170346807
2;B;Debris Burning;KY;1999;Feb;2.47E+16;0;2938645038;327592955;8215736041;121535513;3219370229;3.28E+16;3078172589;2.81E+16;6877416174;6518312757;5014361702;6018788628;101.4;36.6;15;61.6;0.141826232
2;B;Debris Burning;SC;1999;Feb;5999996068;16;890939759;100146789;1309052133;1711548463;3272168675;3048623853;2.99E+16;3374822695;5861479592;5928498728;6229166667;6436994949;25.2;14.6;8;34.2;0.131717939
1;B;Miscellaneous;AL;1997;Feb;4084149685;16;1498274232;1491453634;1269175824;1498781726;4.11E+16;3.66E+16;3.54E+16;3.96E+16;7187698413;6702659574;6620958084;6046639785;95.9;7.6;5.8;74.8;0.173819849
2;B;Arson;VA;1997;Feb;1686983938;0;8628465804;7325757576;5267716535;9370873786;3488724584;3183712121;2693700787;3347081712;6085074627;5599233716;6437096774;4753320312;110.9;40.5;35.4;58.7;0.127254824
3;B;Arson;AL;1997;Feb;3875795121;16;1507412399;1493333333;1306626506;1520567376;2971447903;2.64E+16;2589759036;3070940171;6896983409;6474461538;6351388889;5918552036;161.1;37.9;29.5;97.3;0.165741068
8;B;Miscellaneous;SC;1997;Feb;3909896982;16;1704397706;1643609023;1492481203;1756521739;3526959847;337443609;3084210526;4045652174;629015748;610077821;6672093023;4739955357;66.8;37;15;49.8;0.125141042
8;B;Railroad;AL;1996;Feb;3764219944;12;1316491043;1.10E+16;1390794979;1492629834;3.34E+16;4.12E+16;4.49E+15;3064933628;7027582418;6939913232;7892307692;7097572254;143.6;114;35;85.8;0.164866244
1;B;Children;NC;1995;Feb;3039479918;15;1331052632;1588802817;1776857143;1735646259;4145422535;4132624113;4262318841;3.86E+16;5431560284;471942446;4820289855;4814383562;1548;694;0;0;0.094185011
1;B;Equipment Use;NC;1995;Feb;6082787625;15;1111291667;1242888889;1416011905;1532847222;6148627451;6.10E+15;6366386555;6308823529;7105788423;6658299595;7215789474;6547244094;106.8;39.6;13.2;47.3;0.079559646
2.5;B;Railroad;FL;1992;Feb;1.26E+16;12;2116291391;2014785714;2124782609;2245567766;2374503311;2.62;3.08E+16;2791575092;6749337748;6152142857;5988405797;6546616541;69;18;2;26.5;0.134681221
2.5;B;Powerline;VA;2014;Feb;2768866019;0;4575430433;5.26E+15;415944334;880041958;3511261052;3900185357;2.63E+16;3163916084;5375174662;5724883937;6378043912;5237016317;32.2;6.3;2.5;34.6;0.125810046
7;B;Debris Burning;MS;2014;Feb;1082524747;12;1253195876;1225438596;120654485;10.81;2483200637;2.16;2.12E+16;0.898333333;8275954592;8.35E+15;8468273092;7876190476;84.8;26.1;16;0;0.196983053
15;C;Miscellaneous;OH;2014;Feb;6.52E+15;0;0.42886049;3225;4204901961;8167897436;5145940171;5.45E+15;6.49E+15;5.22E+16;7032762313;7112910284;6708823529;6849842932;48.2;24.5;12.5;135.7;0.14180596
2;B;Debris Burning;TX;2013;Feb;4961172694;12;1360853518;1.48E+16;1743913043;1644506787;3705536332;3614840183;364057971;4072126697;6459298246;6395391705;6507881773;7488691589;38.7;7.9;4.1;215.1;0.242621782
1;B;Miscellaneous;TX;2011;Feb;7393687954;16;1464537037;1456777778;1726944444;1790669746;3.71E+16;3841111111;3725793651;4154272517;677712963;6546481481;6720436508;5881713739;17.1;6.1;0.3;0;0.246514256
